measurement,source_path,filename,extension,kind,size_bytes,sha1,provenance,pages,slides,sheets,members,lines,total_uncompressed_bytes,extension_counts,keywords,extract_path,zip_member_csv,potential_missing_loose_members,first_lines,error
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/cd-a_bottom.vtu,cd-a_bottom.vtu,.vtu,vtu,4383,53cd9e66076feb90da8cea5dde6f402ec85d0677,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::cd-a_bottom.vtu; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/cd-a_bottom.vtu,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/cd-a_left.vtu,cd-a_left.vtu,.vtu,vtu,4383,b6806808e3d17d91d571329e5466841cb64ed1ae,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::cd-a_left.vtu; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/cd-a_left.vtu,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/cd-a_niche4.vtu,cd-a_niche4.vtu,.vtu,vtu,45643,a27fa6ec2498321ee861b2e11891da96159b6d9d,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::cd-a_niche4.vtu; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/cd-a_niche4.vtu,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/cd-a_right.vtu,cd-a_right.vtu,.vtu,vtu,4383,678a306075bc04384fc7c935b5f137d2725bf171,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::cd-a_right.vtu; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/cd-a_right.vtu,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/cd-a_top.vtu,cd-a_top.vtu,.vtu,vtu,4383,3aecdaa221e9e78b748ad6b2abb734ecf8b1a7df,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::cd-a_top.vtu; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/cd-a_top.vtu,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/cd_a_open_niche_quad.prj,cd_a_open_niche_quad.prj,.prj,text/data,1122,185b473154b7079c4ce06225f9c793d2d8179b88,archive member SOTA___OGS___Mont_Terri.zip::ogs_settings/cd_a_open_niche_quad.prj; archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::cd_a_open_niche_quad.prj; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/cd_a_open_niche_quad.prj,,,,,39,,,CD-A; niche,cda_knowledge_base/measurements/model_projection_inputs/derived_files/deep_source_pass/extracted_text/cd_a_open_niche_quad_05469784.prj.head.txt,,,"<?xml version=""1.0"" encoding=""ISO-8859-1""?> | <OpenGeoSysProject> | <meshes> | <!--mesh>bulk.vtu</mesh--> | <mesh>bulk_w_projections.vtu</mesh> | <mesh>bulk_all.vtu</mesh> | <mesh>cd-a_niche4.vtu</mesh> | <mesh>cd-a_left.vtu</mesh> | <mesh>cd-a_right.vtu</mesh> | <mesh>cd-a_top.vtu</mesh>",
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/closed_niche_seasonal_curve_shifted.xml,closed_niche_seasonal_curve_shifted.xml,.xml,text/data,146,f126b5892d086319af536f698e293a0306da2075,archive member SOTA___OGS___Mont_Terri.zip::ogs_settings/closed_niche_seasonal_curve_shifted.xml; archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::closed_niche_seasonal_curve_shifted.xml; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/closed_niche_seasonal_curve_shifted.xml; archive member cda_knowledge_base/file_transfers/collected/2025-05-09_updated_model/CDA_N4_2D_250509.zip::closed_niche_seasonal_curve_shifted.xml,,,,,3,,,niche,cda_knowledge_base/measurements/model_projection_inputs/derived_files/deep_source_pass/extracted_text/closed_niche_seasonal_curve_shifted_816b759a.xml.head.txt,,,<name>closed_niche_seasonal_curve</name> | <coords>3153624278400.0 3153764278400.0</coords> | <values>116080.57942975157 116080.57942975157</values>,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/comparison.pvsm,comparison.pvsm,.pvsm,pvsm,793281,1bf120a58cbbeb651dc9e24480fdf887bf7974de,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::comparison.pvsm,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/generate_projections.py,generate_projections.py,.py,py,1990,141d6cce25fd8768278c8f70a8f8b40e0a2c45e3,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::generate_projections.py,,,,,,,,,,,,,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/open_niche_seasonal_curve_shifted.xml,open_niche_seasonal_curve_shifted.xml,.xml,text/data,33881,a306b331492c6da66796b4875f68f1b92f5c0af3,archive member SOTA___OGS___Mont_Terri.zip::ogs_settings/open_niche_seasonal_curve_shifted.xml; archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::open_niche_seasonal_curve_shifted.xml; archive member cda_knowledge_base/file_transfers/collected/2025-04-04_2d_model_container/CDA_N4_2D_250403.zip::CDA_N4_2D_250403/open_niche_seasonal_curve_shifted.xml; archive member cda_knowledge_base/file_transfers/collected/2025-05-09_updated_model/CDA_N4_2D_250509.zip::open_niche_seasonal_curve_shifted.xml,,,,,5,,,niche,cda_knowledge_base/measurements/model_projection_inputs/derived_files/deep_source_pass/extracted_text/open_niche_seasonal_curve_shifted_043f08cd.xml.head.txt,,,<name>open_niche_seasonal_curve</name> | <coords>3153624278400.0 3153624438140.3604 3153624597880.7207 3153624757621.081 3153624917361.4414 3153625077101.802 3153625236842.162 3153625396582.5225 3153625556322.883 3153625716063.243 3153625875803.6035 3153626035543.964 3153626195284.324 3153626355024.6846 3153626514765.045 3153626674505.4053 3153626834245.7656 3153626993986.126 3153627153726.4863 3153627313466.8467 3153627473207.207 3153627632947.5674 3153627792687.9277 3153627952428.288 3153628112168.6484 3153628271909.009 3153628431649.369 3153628591389.7295 3153628751130.0903 3153628910870.4507 3153629070610.811 3153629230351.1714 3153629390091.5317 3153629549831.892 3153629709572.2524 3153629869312.613 3153630029052.973 3153630188793.3335 3153630348533.694 3153630508274.054 3153630668014.4146 3153630827754.775 3153630987495.1353 3153631147235.4956 3153631306975.856 3153631466716.2163 3153631626456.5767 3153631786196.937 3153631945937.2974 3153632105677.6577 3153632265418.018 3153632425158.3784 3153632584898.739 3153632744639.099 3153632904379.4595 3153633064119.82 3153633223860.18 3153633383600.5405 3153633543340.901 3153633703081.261 3153633862821.6216 3153634022561.982 3153634182302.3423 3153634342042.7026 3153634501783.063 3153634661523.4233 3153634821263.7837 3153634981004.144 3153635140744.5044 3153635300484.8647 3153635460225.225 3153635619965.5854 3153635779705.946 3153635939446.306 3153636099186.6665 3153636258927.027 3153636418667.387 3153636578407.7476 3153636738148.108 3153636897888.4683 3153637057628.8286 3153637217369.189 3153637377109.5493 3153637536849.9097 3153637696590.2705 3153637856330.631 3153638016070.991 3153638175811.3516 3153638335551.712 3153638495292.0723 3153638655032.4326 3153638814772.793 3153638974513.1533 3153639134253.5137 3153639293993.874 3153639453734.2344 3153639613474.5947 3153639773214.955 3153639932955.3154 3153640092695.676 3153640252436.036 3153640412176.3965 3153640571916.757 3153640731657.117 3153640891397.4775 3153641051137.838 3153641210878.198 3153641370618.5586 3153641530358.919 3153641690099.2793 3153641849839.6396 3153642009580.0 3153642169320.3604 3153642329060.7207 3153642488801.081 3153642648541.4414 3153642808281.802 3153642968022.162 3153643127762.5225 3153643287502.883 3153643447243.243 3153643606983.6035 3153643766723.964 3153643926464.324 3153644086204.6846 3153644245945.045 3153644405685.4053 3153644565425.7656 3153644725166.126 3153644884906.4863 3153645044646.8467 3153645204387.207 3153645364127.5674 3153645523867.9277 3153645683608.288 3153645843348.6484 3153646003089.009 3153646162829.369 3153646322569.7295 3153646482310.0903 3153646642050.4507 3153646801790.811 3153646961531.1714 3153647121271.5317 3153647281011.892 3153647440752.2524 3153647600492.613 3153647760232.973 3153647919973.3335 3153648079713.694 3153648239454.054 3153648399194.4146 3153648558934.775 3153648718675.1353 3153648878415.4956 3153649038155.856 3153649197896.2163 3153649357636.5767 3153649517376.937 3153649677117.2974 3153649836857.6577 3153649996598.018 3153650156338.3784 3153650316078.739 3153650475819.099 3153650635559.4595 3153650795299.82 3153650955040.18 3153651114780.5405 3153651274520.901 3153651434261.261 3153651594001.6216 3153651753741.982 3153651913482.3423 3153652073222.7026 3153652232963.063 3153652392703.4233 3153652552443.7837 3153652712184.144 3153652871924.5044 3153653031664.8647 3153653191405.225 3153653351145.5854 3153653510885.946 3153653670626.306 3153653830366.6665 3153653990107.027 3153654149847.387 3153654309587.7476 3153654469328.108 3153654629068.4683 3153654788808.8286 3153654948549.189 3153655108289.5493 3153655268029.9097 3153655427770.2705 3153655587510.631 3153655747250.991 3153655906991.3516 3153656066731.712 3153656226472.0723 3153656386212.4326 3153656545952.793 3153656705693.1533 3153656865433.5137 3153657025173.874 3153657184914.2344 3153657344654.5947 3153657504394.955 3153657664135.3154 3153657823875.676 3153657983616.036 3153658143356.3965 3153658303096...,
model_projection_inputs,cda_knowledge_base/measurements/model_projection_inputs/source_files/projection_example/specifications.pptx,specifications.pptx,.pptx,pptx,184636,311225d341832515d360268ff97bb7126a66d5b4,archive member cda_knowledge_base/attachments/thunderbird_recovered/2025-09-05_Niche_4_no_gravity_no_sigV_no_uy_deltat_projection_on_mesh.zip::specifications.pptx,,3,,,,,,,cda_knowledge_base/measurements/model_projection_inputs/derived_files/deep_source_pass/extracted_text/specifications_2ca482df.pptx.txt,,,--- Slide 1 --- | ts_0000: 18.09.2019 | ts_0001: 18.09.2019 + 10 | days | => End | of | September 2019 | ts_0003: ts_001 + 1 | month | => End,
